CaseID	VehicleNumber	PreEventMovement	ACRCriticalEvent	CriticalEventCat	ACRReason	ReasonCat	ACRAvoidance	ACRStability	ACRLocation	ACRRightOfWay	CrashCode	AccidentCat	ACRJackknife	ACRCargoshift	PSU	PSUStrata	RATWeight
816003502	2	1	125	9	0	0	10	1	1	88	98	13	0	0	73	5	0
816003625	1	1	5	1	509	6	1	3	2	88	62	9	0	0	73	5	0
816003625	2	1	62	4	0	0	3	2	1	88	62	9	0	0	73	5	0
816003626	1	1	50	3	199	4	4	9	1	88	48	12	0	0	73	5	0
816003626	2	7	98	7	0	0	1	8	2	88	48	12	0	0	73	5	0
816003661	1	16	50	3	113	2	1	1	2	88	20	2	0	0	73	5	0
816003661	2	5	53	3	0	0	1	1	1	88	21	2	0	0	73	5	0
816003745	1	1	51	3	111	2	2	1	1	88	24	2	0	0	73	5	195.635
816003745	2	1	53	3	0	0	1	1	1	88	26	2	0	0	73	5	195.635
816003785	1	1	51	3	999	99	99	1	1	88	24	2	0	0	73	5	195.635
816003785	2	1	53	3	0	0	1	1	1	88	25	2	0	0	73	5	195.635
816003801	1	1	80	5	120	3	9	2	1	1	13	11	0	0	73	5	195.635
816003841	1	5	53	3	0	0	1	1	1	88	21	2	0	0	73	5	60.371
816003841	2	5	125	9	0	0	1	1	1	88	98	13	0	0	73	5	60.371
816003841	3	99	125	9	0	0	1	1	1	88	98	13	0	0	73	5	60.371
816003841	4	1	50	3	113	2	3	2	1	88	20	2	0	0	73	5	60.371
816003941	1	5	53	3	0	0	12	1	2	88	23	2	0	0	73	5	356.366
816003941	2	1	50	3	199	4	99	1	1	88	20	2	0	0	73	5	356.366
816003941	3	98	125	9	125	3	1	1	1	2	98	13	0	0	73	5	356.366
816003981	1	1	83	5	119	2	99	1	3	88	13	11	0	0	73	5	356.366
816003982	1	17	53	3	0	0	1	1	1	88	21	2	0	0	73	5	356.366
816003982	2	1	50	3	112	2	2	1	1	88	20	2	0	0	73	5	356.366
816003982	3	17	125	9	0	0	1	1	2	88	98	13	0	0	73	5	356.366
816004021	1	1	50	3	199	4	1	1	1	88	20	2	0	0	73	5	60.371
816004021	2	5	53	3	0	0	1	1	1	88	21	2	0	0	73	5	60.371
816004041	1	14	11	2	140	3	1	1	2	88	98	13	1	1	73	5	356.366
816004201	1	14	6	1	507	6	98	8	1	88	10	7	0	0	73	5	356.366
816004261	1	14	100	1	203	5	1	1	1	88	7	7	0	1	73	5	356.366
816004281	1	11	15	2	999	99	2	1	1	99	82	10	0	0	73	5	195.635
816004281	2	1	72	4	999	99	6	1	3	99	83	10	0	0	73	5	195.635
816004381	1	4	17	2	113	2	1	1	1	2	87	5	0	0	73	5	356.366
816004381	2	1	55	3	0	0	1	1	1	1	86	5	0	0	73	5	356.366
816004425	1	1	12	2	101	1	1	1	4	88	7	7	0	0	73	5	356.366
816004441	1	1	52	3	122	3	3	2	1	88	28	2	0	0	73	5	195.635
816004441	2	2	53	3	0	0	1	1	1	88	29	2	0	0	73	5	195.635
816004441	3	3	125	9	0	0	1	1	1	88	98	13	0	0	73	5	195.635
816004442	1	1	10	2	199	4	1	1	2	2	64	6	0	0	73	5	60.371
816004442	2	14	125	9	0	0	1	1	1	1	98	13	0	0	73	5	60.371
816004442	3	14	62	4	0	0	99	1	1	1	65	6	0	0	73	5	60.371
816004561	1	3	90	6	113	2	1	1	1	88	98	13	0	0	73	5	356.366
816004701	1	1	10	2	199	4	1	1	2	2	50	3	0	0	73	5	60.371
816004701	2	1	62	4	0	0	9	2	1	1	51	3	0	0	73	5	60.371
816004741	1	1	62	4	0	0	1	1	1	88	51	3	0	0	73	5	60.371
816004741	2	1	125	9	0	0	99	9	1	88	98	13	0	0	73	5	60.371
816004741	3	1	125	9	0	0	1	1	1	88	98	13	0	0	73	5	60.371
816004741	4	1	10	2	199	4	1	1	2	88	50	3	0	0	73	5	60.371
816004806	1	11	15	2	199	4	99	1	1	2	82	10	0	0	73	5	60.371
816004806	2	1	65	4	0	0	3	2	1	1	83	10	0	0	73	5	60.371
816004821	1	1	9	1	999	99	99	1	2	88	7	7	0	0	73	5	60.371
816004821	2	1	125	9	0	0	1	1	1	1	98	13	0	0	73	5	60.371
816004861	1	14	10	2	199	4	1	1	2	2	64	6	0	0	73	5	60.371
816004861	2	14	62	4	0	0	9	1	1	1	65	6	0	0	73	5	60.371
816004901	1	5	53	3	0	0	1	1	1	88	21	2	0	0	73	5	195.635
816004901	2	1	50	3	111	2	3	2	1	88	20	2	0	0	73	5	195.635
816004901	3	5	125	9	0	0	1	1	1	88	98	13	0	0	73	5	195.635
816004902	1	1	18	2	199	4	1	1	1	88	20	2	0	0	73	5	60.371
816004902	2	5	125	9	0	0	1	1	1	88	98	13	0	0	73	5	60.371
816004902	3	5	125	9	0	0	1	1	1	88	98	13	0	0	73	5	60.371
816004902	4	5	125	9	0	0	1	1	1	88	98	13	0	0	73	5	60.371
816004902	5	5	53	3	0	0	1	1	1	88	21	2	0	0	73	5	60.371
816004941	1	1	50	3	199	4	1	1	1	88	20	2	0	0	73	5	60.371
816004941	2	5	53	3	0	0	1	1	1	88	21	2	0	0	73	5	60.371
816004941	3	5	125	9	0	0	1	1	1	88	98	13	0	0	73	5	60.371
816005021	1	16	10	2	125	3	1	1	2	2	20	2	0	0	73	5	0
816005021	2	98	98	7	0	0	1	1	2	88	21	2	0	0	73	5	0
816005022	1	1	66	4	0	0	1	1	1	1	87	5	0	0	73	5	356.366
816005022	2	1	17	2	125	3	1	1	1	2	86	5	0	0	73	5	356.366
816005042	1	1	13	2	143	4	6	3	4	88	1	1	1	0	73	5	356.366
816005101	1	1	51	3	119	2	1	1	1	88	24	2	0	0	73	5	356.366
816005101	2	1	53	3	0	0	12	1	1	88	25	2	0	0	73	5	356.366
816005101	3	2	125	9	0	0	1	1	1	88	98	13	0	0	73	5	356.366
816005101	4	1	125	9	0	0	6	1	1	88	98	13	0	0	73	5	356.366
816005101	5	1	125	9	0	0	1	1	1	88	98	13	0	0	73	5	356.366
816005121	1	1	6	1	123	3	4	9	1	88	24	2	0	0	73	5	356.366
816005121	2	3	53	3	0	0	10	1	1	88	25	2	0	0	73	5	356.366
816005121	3	5	125	9	0	0	1	1	1	88	98	13	0	0	73	5	356.366
816005121	4	5	125	9	0	0	1	1	1	88	98	13	0	0	73	5	356.366
816005261	1	1	62	4	0	0	1	1	1	88	51	3	0	0	73	5	195.635
816005261	2	1	10	2	199	4	3	4	2	88	50	3	0	0	73	5	195.635
816005262	1	1	12	2	142	4	99	4	2	88	64	6	0	0	73	5	60.371
816005262	2	1	62	4	0	0	9	1	1	1	65	6	0	0	73	5	60.371
816005321	1	2	53	3	0	0	1	1	1	88	29	2	0	0	73	5	195.635
816005321	2	99	125	9	0	0	99	1	1	88	98	13	0	0	73	5	195.635
816005321	3	1	52	3	112	2	3	2	1	88	28	2	1	0	73	5	195.635
816005341	1	11	10	2	113	2	1	1	2	2	72	4	0	0	73	5	356.366
816005341	2	6	61	4	0	0	1	1	1	1	73	4	0	0	73	5	356.366
816005445	1	1	61	4	0	0	1	1	1	88	45	12	0	0	73	5	60.371
816005445	2	15	11	2	113	2	1	1	2	88	46	12	0	0	73	5	60.371
816005521	1	1	9	1	199	4	1	4	4	88	52	3	0	0	73	5	60.371
816005521	2	1	62	4	0	0	3	1	1	88	52	3	0	0	73	5	60.371
816005585	1	1	50	3	110	2	1	1	1	88	20	2	0	0	73	5	60.371
816005585	2	5	53	3	0	0	1	1	1	88	22	2	0	0	73	5	60.371
816005585	3	1	125	9	0	0	3	2	1	1	98	13	0	0	73	5	60.371
816005606	1	1	125	9	0	0	1	1	1	88	98	13	0	0	73	5	60.371
816005606	2	1	51	3	199	4	1	1	1	88	24	2	0	0	73	5	60.371
816005606	3	1	53	3	0	0	1	1	1	88	21	2	0	0	73	5	60.371
816005681	1	1	51	3	100	1	1	1	1	88	24	2	0	0	73	5	356.366
816005681	2	1	53	3	0	0	1	1	1	88	25	2	0	0	73	5	356.366
816006081	1	1	9	1	999	99	99	2	4	88	2	1	0	0	73	5	60.371
816006081	2	1	125	9	0	0	1	1	1	88	98	13	0	0	73	5	60.371
816006081	3	1	125	9	0	0	2	1	1	88	98	13	0	0	73	5	60.371
816006105	1	1	52	3	111	2	1	1	1	88	28	2	0	0	73	5	195.635
816006105	2	15	53	3	0	0	1	1	1	88	31	2	0	0	73	5	195.635
816006121	1	14	6	1	509	6	1	8	4	88	7	7	0	0	73	5	195.635
816006121	2	14	125	9	0	0	7	1	1	88	98	13	0	0	73	5	195.635
816006201	1	14	6	1	143	4	7	1	1	88	98	13	0	0	73	5	356.366
816006281	1	5	125	9	0	0	1	1	1	88	98	13	0	0	73	5	195.635
816006281	2	1	51	3	120	3	3	2	1	88	24	2	0	0	73	5	195.635
816006281	3	1	53	3	0	0	1	1	1	88	25	2	0	0	73	5	195.635
816006281	4	5	125	9	0	0	1	1	1	88	98	13	0	0	73	5	195.635
817003568	1	17	10	2	122	3	7	2	1	1	50	3	0	0	74	4	0
817003568	2	5	54	3	0	0	1	1	1	1	51	3	0	0	74	4	0
817003629	1	14	60	4	0	0	1	1	1	88	45	12	0	0	74	4	0
817003629	2	14	125	9	540	5	8	2	1	88	98	13	0	0	74	4	0
817003629	3	15	11	2	119	2	1	1	2	88	46	12	0	0	74	4	0
817003708	1	99	10	2	509	6	1	4	2	88	48	12	0	0	74	4	0
817003708	2	1	61	4	0	0	2	1	1	88	48	12	0	0	74	4	0
817003733	1	1	13	2	100	1	1	1	4	88	1	1	0	0	74	4	0
817003748	1	14	6	1	140	3	1	1	1	88	7	7	0	1	74	4	0
817003812	1	1	17	2	119	2	99	1	1	99	86	5	0	0	74	4	0
817003812	2	1	17	2	119	2	99	1	1	99	87	5	0	0	74	4	0
817003848	1	5	125	9	0	0	1	1	1	88	98	13	0	0	74	4	18.891
817003848	2	11	15	2	199	4	1	1	1	2	68	4	0	0	74	4	18.891
817003848	3	1	62	4	0	0	1	1	1	1	69	4	0	0	74	4	18.891
817003873	1	1	10	2	111	2	1	1	2	2	47	12	0	0	74	4	34.412
817003873	2	1	61	4	0	0	1	1	1	1	45	12	0	0	74	4	34.412
817003912	1	1	66	4	0	0	3	2	1	1	86	5	0	0	74	4	18.891
817003912	2	4	17	2	113	2	1	1	1	2	87	5	0	0	74	4	18.891
817003933	1	14	13	2	142	4	6	1	4	88	1	1	0	0	74	4	34.412
817003988	1	17	13	2	119	2	98	1	4	88	3	1	0	0	74	4	34.412
817004028	1	1	67	4	0	0	2	1	1	88	81	10	0	0	74	4	34.412
817004028	2	2	4	1	540	5	1	1	2	88	80	10	0	0	74	4	34.412
817004108	1	5	54	3	0	0	98	1	2	88	93	13	0	0	74	4	34.412
817004108	2	13	11	2	113	2	1	1	1	88	92	13	0	0	74	4	34.412
817004268	1	5	125	9	0	0	1	1	1	88	98	13	0	0	74	4	34.412
817004268	2	3	53	3	0	0	12	1	1	88	25	2	0	0	74	4	34.412
817004268	3	1	51	3	128	3	3	2	1	88	24	2	0	0	74	4	34.412
817004268	4	5	125	9	0	0	1	1	1	88	98	13	0	0	74	4	34.412
817004368	1	1	66	4	0	0	1	1	1	1	89	5	0	0	74	4	5.83
817004368	2	17	17	2	540	5	6	1	1	2	88	5	0	0	74	4	5.83
817004428	1	5	125	9	0	0	1	1	1	88	98	13	0	0	74	4	34.412
817004428	2	5	125	9	0	0	1	1	1	88	98	13	0	0	74	4	34.412
817004428	3	5	53	3	0	0	1	1	1	88	21	2	0	0	74	4	34.412
817004428	4	1	50	3	123	3	2	1	1	88	20	2	0	0	74	4	34.412
817004429	1	17	12	2	142	4	99	1	4	88	6	7	0	0	74	4	5.83
817004468	1	5	52	3	0	0	1	1	1	88	21	2	0	0	74	4	34.412
817004468	2	2	50	3	111	2	3	2	1	88	20	2	0	0	74	4	34.412
817004510	1	11	100	1	140	3	2	1	1	88	2	1	0	1	74	4	34.412
817004528	1	5	53	3	0	0	1	1	1	88	21	2	0	0	74	4	34.412
817004528	2	1	50	3	124	3	3	2	1	88	20	2	0	0	74	4	34.412
817004529	1	17	13	2	138	3	1	1	4	88	1	1	0	0	74	4	34.412
817004548	1	1	62	4	0	0	7	1	1	1	65	6	0	0	74	4	18.891
817004548	2	1	10	2	204	5	1	1	2	2	64	6	0	0	74	4	18.891
817004568	1	5	52	3	0	0	1	1	1	88	21	2	0	0	74	4	34.412
817004568	2	5	125	9	0	0	1	1	1	88	98	13	0	0	74	4	34.412
817004568	3	5	125	9	0	0	1	1	1	88	98	13	0	0	74	4	34.412
817004568	4	1	50	3	122	3	2	1	1	88	20	2	0	0	74	4	34.412
817004569	1	98	98	7	0	0	1	1	5	88	98	13	0	0	74	4	5.83
817004569	2	1	13	2	100	1	1	1	4	88	11	11	0	0	74	4	5.83
817004588	1	1	17	2	125	3	99	1	1	2	79	10	0	0	74	4	18.891
817004588	2	10	66	4	0	0	1	1	1	1	78	10	0	0	74	4	18.891
817004589	1	1	66	4	0	0	1	1	1	1	89	5	0	0	74	4	34.412
817004589	2	3	17	2	125	3	1	1	1	2	88	5	0	0	74	4	34.412
817004608	1	1	50	3	101	1	1	1	1	1	88	5	0	0	74	4	5.83
817004608	2	5	66	4	0	0	1	1	1	2	89	5	0	0	74	4	5.83
817004609	1	1	17	2	199	4	1	1	1	2	87	5	0	0	74	4	5.83
817004609	2	4	62	4	0	0	1	1	1	1	98	13	0	0	74	4	5.83
817004609	3	14	66	4	0	0	9	2	2	1	86	5	0	0	74	4	5.83
817004792	1	1	51	3	100	1	1	1	1	88	24	2	0	0	74	4	18.891
817004792	2	1	53	3	0	0	1	1	1	88	25	2	0	0	74	4	18.891
817004988	1	14	8	1	523	7	1	1	2	1	47	12	0	0	74	4	34.412
817004988	2	14	61	4	0	0	1	1	1	1	45	12	0	0	74	4	34.412
817005008	1	11	15	2	122	3	10	1	1	2	68	4	0	0	74	4	34.412
817005008	2	1	60	4	0	0	3	2	1	1	69	4	0	0	74	4	34.412
817005068	1	1	50	3	530	7	1	1	1	88	20	2	0	0	74	4	0
817005068	2	0	53	3	0	0	0	0	0	88	21	2	0	0	74	4	0
817005288	1	11	15	2	113	2	1	1	1	2	82	10	0	0	74	4	18.891
817005288	2	1	67	4	0	0	8	2	1	1	83	10	0	0	74	4	18.891
817005308	1	1	83	5	0	0	1	1	1	1	13	11	0	0	74	4	5.83
817005348	1	5	53	3	0	0	1	1	1	88	21	2	0	0	74	4	34.412
817005348	2	1	50	3	113	2	1	1	1	88	20	2	0	0	74	4	34.412
817005348	3	1	125	9	0	0	7	1	1	88	98	13	0	0	74	4	34.412
817005349	1	1	62	4	0	0	2	1	1	1	51	3	0	0	74	4	18.891
817005349	2	11	54	3	112	2	1	1	1	88	50	3	0	0	74	4	18.891
817005433	1	6	60	4	124	3	1	1	1	2	45	12	0	0	74	4	34.412
817005433	2	10	16	2	0	0	1	1	2	2	46	12	0	0	74	4	34.412
817005448	1	17	62	4	0	0	1	1	1	1	51	3	0	0	74	4	34.412
817005448	2	1	66	4	138	3	8	2	2	2	50	3	0	0	74	4	34.412
817005508	1	10	16	2	140	3	1	1	1	88	98	13	0	1	74	4	34.412
817005608	1	5	53	3	0	0	1	1	1	88	21	2	0	0	74	4	34.412
817005608	2	1	50	3	127	3	7	1	1	88	20	2	0	0	74	4	34.412
817005609	1	1	17	2	125	3	1	1	1	2	90	5	0	0	74	4	5.83
817005609	2	1	66	4	0	0	1	1	1	1	90	5	0	0	74	4	5.83
817005648	1	5	53	3	0	0	1	1	1	88	21	2	0	0	74	4	34.412
817005648	2	1	50	3	124	3	3	2	1	88	20	2	0	0	74	4	34.412
817005688	1	1	51	3	111	2	1	1	1	88	24	2	0	0	74	4	34.412
817005688	2	10	53	3	0	0	1	1	1	88	27	2	0	0	74	4	34.412
817005748	1	1	6	1	120	3	1	4	4	88	7	7	1	0	74	4	5.83
817005868	1	6	11	2	100	1	1	1	2	88	44	12	0	0	74	4	34.412
817005868	2	1	60	4	0	0	7	1	1	88	45	12	0	0	74	4	34.412
817005868	3	11	125	9	0	0	1	1	1	88	98	13	0	0	74	4	34.412
817005908	1	14	6	1	203	5	1	2	4	88	98	13	0	1	74	4	18.891
817005909	1	14	66	4	0	0	8	3	2	1	90	5	0	0	74	4	34.412
817005909	2	5	17	2	113	2	10	1	1	2	90	5	0	0	74	4	34.412
817005948	1	5	15	2	113	2	1	1	1	2	82	10	0	0	74	4	18.891
817005948	2	1	67	4	0	0	1	1	1	1	83	10	0	0	74	4	18.891
817006028	1	5	53	3	0	0	1	1	1	88	32	2	0	0	74	4	34.412
817006028	2	1	50	3	110	2	9	3	2	88	32	2	1	0	74	4	34.412
817006088	1	1	62	4	0	0	2	1	1	1	69	4	0	0	74	4	34.412
817006088	2	11	15	2	125	3	1	1	1	88	68	4	0	0	74	4	34.412
817006168	1	15	5	1	509	6	1	2	2	88	46	12	0	0	74	4	18.891
817006168	2	1	60	4	0	0	1	1	1	88	45	12	0	0	74	4	18.891
817006168	3	1	125	9	0	0	1	1	1	88	98	13	0	0	74	4	18.891
817006188	1	1	50	3	142	4	7	4	2	2	64	6	0	0	74	4	34.412
817006188	2	1	62	4	0	0	1	1	1	1	65	6	0	0	74	4	34.412
817006248	1	1	66	4	0	0	10	1	1	1	87	5	0	0	74	4	34.412
817006248	2	1	17	2	125	3	3	2	1	2	86	5	0	0	74	4	34.412
817006354	1	11	15	2	122	3	1	1	1	2	68	4	0	0	74	4	18.891
817006354	2	5	125	9	0	0	1	1	1	2	98	13	0	0	74	4	18.891
817006354	3	1	62	4	0	0	9	2	2	1	69	4	0	0	74	4	18.891
817006508	1	1	53	3	0	0	1	1	1	88	25	2	0	0	74	4	18.891
817006508	2	1	51	3	112	2	8	2	2	88	24	2	0	0	74	4	18.891
817006509	1	1	12	2	101	1	1	1	4	88	6	7	0	0	74	4	34.412
818003374	1	14	125	9	0	0	1	1	1	88	98	13	0	0	75	11	0
818003374	2	99	12	2	999	99	99	4	4	88	10	7	0	0	75	11	0
818003452	1	14	6	1	143	4	1	2	4	88	2	1	0	0	75	11	0
818003452	2	14	125	9	0	0	2	1	1	88	98	13	0	0	75	11	0
818003452	3	14	125	9	0	0	3	2	1	88	98	13	0	0	75	11	0
818003452	4	14	125	9	0	0	1	1	1	88	98	13	0	0	75	11	0
818003512	1	0	53	3	0	0	0	0	0	88	21	2	0	0	75	11	0
818003512	2	0	125	9	0	0	0	0	0	88	98	13	0	0	75	11	0
818003512	3	0	125	9	0	0	0	0	0	88	98	13	0	0	75	11	0
818003512	4	15	6	1	120	3	3	2	2	88	20	2	0	0	75	11	0
818003672	1	5	53	3	0	0	1	1	1	2	21	2	0	0	75	11	67.552
818003672	2	1	50	3	540	5	1	1	1	88	20	2	0	0	75	11	67.552
818003692	1	1	8	1	523	7	1	1	1	88	2	1	1	1	75	11	127.287
818003757	1	1	125	9	0	0	99	1	1	1	98	13	0	0	75	11	24.292
818003757	2	17	13	2	142	4	7	2	4	88	3	1	0	0	75	11	24.292
818003812	1	2	53	3	0	0	1	1	1	88	21	2	0	0	75	11	127.287
818003812	2	14	52	3	124	3	3	2	1	88	20	2	0	0	75	11	127.287
818003832	1	1	51	3	100	1	3	2	1	88	24	2	0	0	75	11	24.292
818003832	2	1	53	3	0	0	1	1	1	88	25	2	0	0	75	11	24.292
818003852	1	5	61	4	0	0	1	1	1	88	32	2	0	0	75	11	67.552
818003852	2	1	10	2	199	4	6	4	2	88	32	2	0	0	75	11	67.552
818003892	1	15	11	2	119	2	1	1	1	88	24	2	0	0	75	11	127.287
818003892	2	14	60	4	0	0	1	1	1	88	25	2	0	0	75	11	127.287
818003914	1	14	6	1	203	5	99	8	4	88	2	1	0	1	75	11	24.292
818003992	1	14	11	2	110	2	1	1	1	88	24	2	0	0	75	11	67.552
818003992	2	14	60	4	0	0	1	1	1	88	25	2	0	0	75	11	67.552
818004012	1	11	8	1	125	3	6	1	1	88	2	1	0	0	75	11	127.287
818004112	1	14	6	1	101	1	1	1	4	88	7	7	0	0	75	11	127.287
818004136	1	1	71	4	119	2	1	1	1	1	93	13	0	0	75	11	67.552
818004136	2	13	98	7	138	3	1	1	7	2	92	13	0	0	75	11	67.552
818004292	1	15	51	3	100	1	1	1	1	88	24	2	0	0	75	11	67.552
818004292	2	1	125	9	0	0	8	1	2	1	98	13	0	0	75	11	67.552
818004292	3	1	53	3	0	0	1	1	1	88	25	2	0	0	75	11	67.552
818004312	1	14	10	2	112	2	1	1	2	2	50	3	0	0	75	11	24.292
818004312	2	14	62	4	0	0	7	1	1	1	51	3	0	0	75	11	24.292
818004312	3	14	125	9	0	0	9	1	1	1	98	13	0	0	75	11	24.292
818004356	1	1	62	4	0	0	7	1	1	1	69	4	0	0	75	11	127.287
818004356	2	1	125	9	0	0	3	2	1	1	98	13	0	0	75	11	127.287
818004356	3	11	15	2	122	3	2	1	2	2	68	4	0	0	75	11	127.287
818004592	1	14	9	1	999	99	1	4	4	2	64	6	0	0	75	11	24.292
818004592	2	1	62	4	0	0	9	1	1	1	65	6	0	0	75	11	24.292
818004593	1	14	9	1	999	99	1	3	2	88	66	6	0	0	75	11	127.287
818004593	2	14	60	4	0	0	8	1	1	88	66	6	0	0	75	11	127.287
818004692	1	14	61	4	142	4	9	3	4	88	3	1	0	0	75	11	0
818004792	1	5	125	9	0	0	1	1	1	1	98	13	0	0	75	11	127.287
818004792	2	5	125	9	0	0	1	1	1	1	98	13	0	0	75	11	127.287
818004792	3	10	16	2	120	3	1	1	3	1	98	13	0	0	75	11	127.287
818004840	1	1	51	3	119	2	1	1	1	88	24	2	0	0	75	11	24.292
818004840	2	1	53	3	0	0	1	1	1	88	25	2	0	0	75	11	24.292
818004912	1	14	4	1	540	5	1	1	4	1	1	1	0	0	75	11	67.552
818005032	1	98	8	1	112	2	1	8	2	1	48	12	0	0	75	11	67.552
818005032	2	1	125	9	0	0	7	1	1	1	98	13	0	0	75	11	67.552
818005032	3	1	60	4	0	0	1	1	1	1	48	12	0	0	75	11	67.552
818005112	1	14	6	1	199	4	99	4	4	88	6	7	0	0	75	11	24.292
818005112	2	1	125	9	0	0	1	1	1	1	98	13	0	0	75	11	24.292
818005112	3	1	125	9	0	0	1	1	1	1	98	13	0	0	75	11	24.292
818005452	1	14	6	1	138	3	9	1	1	88	7	7	0	0	75	11	127.287
818005492	1	1	17	2	201	5	2	1	2	2	86	5	0	0	75	11	127.287
818005492	2	1	66	4	0	0	1	1	1	1	87	5	0	0	75	11	127.287
818005532	1	2	53	3	0	0	1	1	7	88	21	2	0	0	75	11	127.287
818005532	2	1	50	3	110	2	98	2	1	88	20	2	0	0	75	11	127.287
818005552	1	1	17	2	110	2	1	1	1	2	87	5	0	0	75	11	67.552
818005552	2	5	125	9	0	0	1	1	1	2	98	13	0	0	75	11	67.552
818005552	3	1	66	4	0	0	98	2	2	1	86	5	0	0	75	11	67.552
818005572	1	5	15	2	0	0	6	1	2	1	82	10	0	0	75	11	127.287
818005572	2	1	17	2	110	2	98	2	1	2	83	10	0	0	75	11	127.287
818005755	1	15	51	3	122	3	1	1	1	88	24	2	0	0	75	11	67.552
818005755	2	1	53	3	0	0	1	1	1	88	25	2	0	0	75	11	67.552
818005852	1	1	62	4	0	0	9	1	1	1	69	4	0	0	75	11	67.552
818005852	2	3	15	2	124	3	1	1	1	2	68	4	0	0	75	11	67.552
818005872	1	1	56	3	0	0	1	1	1	88	93	13	0	0	75	11	67.552
818005872	2	13	98	7	125	3	98	1	1	88	92	13	0	0	75	11	67.552
818005896	1	1	62	4	0	0	99	1	1	88	69	4	0	0	75	11	67.552
818005896	2	11	10	2	122	3	1	1	1	88	68	4	0	0	75	11	67.552
818005952	1	1	125	9	0	0	8	1	1	1	98	13	0	0	75	11	127.287
818005952	2	1	125	9	0	0	1	1	1	1	98	13	0	0	75	11	127.287
818005952	3	1	12	2	199	4	1	1	4	88	5	1	0	0	75	11	127.287
818005992	1	10	6	1	540	5	1	2	1	88	7	7	1	0	75	11	127.287
818006053	1	5	53	3	0	0	1	1	1	88	21	2	0	0	75	11	127.287
818006053	2	5	125	9	0	0	1	1	1	88	98	13	0	0	75	11	127.287
818006053	3	5	125	9	0	0	1	1	1	88	98	13	0	0	75	11	127.287
818006053	4	2	125	9	0	0	1	1	1	88	98	13	0	0	75	11	127.287
818006053	5	2	125	9	0	0	1	1	1	88	98	13	0	0	75	11	127.287
818006053	6	1	50	3	120	3	98	1	6	88	20	2	0	0	75	11	127.287
818006132	1	16	5	1	509	6	1	1	6	2	64	6	0	0	75	11	127.287
818006132	2	1	62	4	0	0	2	1	1	1	65	6	0	0	75	11	127.287
818006172	1	15	51	3	199	4	1	1	1	88	24	2	0	0	75	11	127.287
818006172	2	1	60	4	0	0	1	1	1	88	25	2	0	0	75	11	127.287
818006196	1	1	54	3	138	3	7	1	4	88	1	1	0	0	75	11	0
818006196	2	1	125	9	0	0	1	1	2	2	98	13	0	0	75	11	0
818006273	1	1	10	2	100	1	1	1	2	2	64	6	0	0	75	11	67.552
818006273	2	1	62	4	0	0	2	1	1	1	65	6	0	0	75	11	67.552
819003346	1	14	13	2	100	1	6	1	4	88	1	1	1	1	76	12	0
819003405	1	14	5	1	509	6	99	4	1	88	48	12	0	0	76	12	0
819003405	2	14	51	3	0	0	8	4	2	88	48	12	1	0	76	12	0
819003448	1	1	51	3	122	3	1	1	1	88	24	2	0	0	76	12	0
819003448	2	1	53	3	0	0	1	2	1	88	25	2	0	0	76	12	0
819003588	1	1	17	2	113	2	1	1	1	2	87	5	0	0	76	12	0
819003588	2	14	66	4	0	0	3	2	1	1	86	5	0	0	76	12	0
819003605	1	14	6	1	140	3	99	1	4	88	7	7	0	0	76	12	0
819003685	1	11	15	2	111	2	1	1	1	2	82	10	0	0	76	12	0
819003685	2	1	72	4	0	0	1	1	1	1	83	10	0	0	76	12	0
819003865	1	17	3	1	201	5	6	2	4	88	7	7	0	0	76	12	179.933
819004045	1	11	6	1	540	5	2	1	1	88	2	1	0	0	76	12	339.044
819004145	1	1	52	3	112	2	1	1	1	88	28	2	0	0	76	12	339.044
819004145	2	2	18	2	0	0	1	1	1	88	31	2	0	0	76	12	339.044
819004185	1	14	6	1	140	3	2	1	2	88	7	7	0	0	76	12	179.933
819004325	1	1	10	2	100	1	1	1	2	2	50	3	0	0	76	12	64.704
819004325	2	6	54	3	0	0	1	1	1	1	51	3	0	0	76	12	64.704
819004325	3	1	125	9	0	0	2	1	1	1	98	13	0	0	76	12	64.704
819004325	4	1	125	9	0	0	3	2	1	1	98	13	0	0	76	12	64.704
819004345	1	17	6	1	540	5	9	1	4	88	1	1	0	0	76	12	179.933
819004425	1	14	6	1	140	3	2	1	1	88	2	1	0	0	76	12	339.044
819004445	1	1	50	3	111	2	1	1	1	2	20	2	0	0	76	12	179.933
819004445	2	5	53	3	0	0	1	1	1	1	21	2	0	0	76	12	179.933
819004445	3	1	125	9	0	0	1	1	1	1	98	13	0	0	76	12	179.933
819004445	4	4	125	9	0	0	1	1	1	1	98	13	0	0	76	12	179.933
819004525	1	14	5	1	509	6	1	3	2	88	66	6	0	0	76	12	64.704
819004525	2	14	62	4	0	0	2	2	1	88	66	6	0	0	76	12	64.704
819004625	1	1	8	1	100	1	1	1	4	88	6	7	0	0	76	12	339.044
819004625	2	1	125	9	0	0	98	1	1	88	98	13	0	0	76	12	339.044
819004665	1	14	9	1	199	4	1	1	2	88	64	6	0	0	76	12	64.704
819004665	2	14	62	4	0	0	1	1	1	88	65	6	0	0	76	12	64.704
819004665	3	14	125	9	0	0	8	1	2	88	98	13	0	0	76	12	64.704
819004666	1	14	6	1	143	4	98	4	2	88	98	13	0	1	76	12	179.933
