CaseID	VehicleNumber	RoadRelation	Junction	Interchange	ENVTrafficFlow	FlowRestriction	IntersectionType	TravelLanes	AccessControl	Signage	FunctionalClass	Daylight	TrafficControl	Railroad	Functioning	RoadwayClass	RoadAlignment	RoadProfile	RoadSurface	SurfaceCondition	SurfaceDefect	DesignDefect	ShoulderType	ShoulderWidth	RumbleStrip	SightLineRestriction	SightLineDistance	AASHTODistance	ENVNoConditions	ENVRain	ENVSnow	ENVFog	ENVWindGusts	ENVHail	ENVSleet	ENVDust	ENVOtherConditions	PSU	PSUStrata	RATWeight
337006642	2	1	2	0	1	0	7	4	2	3	10	3	0	0	0	9	1	1	2	2	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	111.86
337006662	1	3	1	0	1	8	0	2	2	2	2	2	0	0	0	3	1	1	2	1	0	0	2	1	0	1	8887	8887	1	0	0	0	0	0	0	0	0	41	7	0
338007208	1	1	1	0	1	0	0	4	1	1	1	1	0	0	0	1	2	1	1	1	0	0	1	1	0	1	8887	8887	1	0	0	0	0	0	0	0	0	43	9	59.006
338007208	2	1	1	0	1	0	0	4	1	1	1	1	0	0	0	1	3	1	1	1	0	0	1	1	0	1	8887	8887	1	0	0	0	0	0	0	0	0	43	9	59.006
338007208	3	1	1	0	1	0	0	4	1	1	1	1	0	0	0	1	3	1	1	1	0	0	1	1	0	1	8887	8887	1	0	0	0	0	0	0	0	0	43	9	59.006
338007208	4	1	1	0	1	0	0	4	1	1	1	1	0	0	0	1	3	1	1	1	0	0	1	1	0	1	8887	8887	1	0	0	0	0	0	0	0	0	43	9	59.006
338007286	1	1	1	0	4	0	0	3	2	6	13	1	0	0	0	10	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	43	9	127.503
338007286	2	1	1	0	4	0	0	2	2	6	13	1	0	0	0	11	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	43	9	127.503
338007286	3	1	1	0	4	0	0	2	2	6	13	1	0	0	0	11	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	43	9	127.503
338007286	4	1	1	0	4	0	0	2	2	6	13	1	0	0	0	11	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	43	9	127.503
338007286	5	1	1	0	4	0	0	2	2	6	13	1	0	0	0	11	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	43	9	127.503
338007286	6	1	1	0	4	0	0	3	2	6	13	1	0	0	0	10	2	4	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	43	9	127.503
338007402	1	1	2	0	1	0	1	4	2	2	4	1	2	0	2	3	1	2	2	1	0	0	2	1	0	1	8887	8887	1	0	0	0	0	0	0	0	0	43	9	59.006
338007402	2	1	2	0	1	0	1	2	2	2	4	1	1	0	2	3	1	2	2	1	0	0	2	1	0	1	8887	8887	1	0	0	0	0	0	0	0	0	43	9	59.006
338007442	1	1	5	1	1	0	0	4	2	6	12	2	0	0	0	9	1	4	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	43	9	0
338007508	1	1	5	1	1	0	0	2	1	1	8	1	0	0	0	8	1	1	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	43	9	127.503
338007508	2	1	5	1	3	0	0	1	1	1	8	1	0	0	0	7	2	2	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	43	9	127.503
338007582	1	1	1	0	4	0	0	2	2	4	5	1	40	0	2	5	3	1	2	1	0	6	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	43	9	127.503
339006191	1	1	1	0	2	0	0	3	1	1	8	1	40	0	2	7	1	4	2	2	0	0	0	0	0	1	8887	8887	0	1	0	0	0	0	0	0	0	45	8	131.148
339006191	2	1	1	0	2	0	0	3	1	1	8	1	40	0	2	7	1	4	2	2	0	0	0	0	0	1	8887	8887	0	1	0	0	0	0	0	0	0	45	8	131.148
339006251	1	1	15	1	2	4	0	4	1	1	8	1	0	0	0	7	1	1	2	1	0	0	2	4	4	1	8887	8887	1	0	0	0	0	0	0	0	0	45	8	131.148
339006251	2	1	15	1	2	4	0	4	1	1	8	1	0	0	0	7	1	1	2	1	0	0	2	4	4	1	8887	8887	1	0	0	0	0	0	0	0	0	45	8	131.148
339006276	1	1	5	1	3	0	0	1	1	1	8	5	0	0	0	7	2	2	2	1	0	6	2	4	6	1	8887	8887	1	0	0	0	0	0	0	0	0	45	8	131.148
339006316	1	1	1	0	2	0	0	3	1	1	8	3	0	0	0	7	2	4	2	1	0	0	2	4	4	1	8887	8887	1	0	0	0	0	0	0	0	0	45	8	131.148
339006351	1	1	1	0	2	1	0	5	1	1	8	1	40	0	2	7	1	1	2	1	0	0	2	4	4	1	8887	8887	1	0	0	0	0	0	0	0	0	45	8	211.494
339006351	2	1	1	0	2	1	0	5	1	1	8	1	40	0	2	7	1	1	2	1	0	0	2	4	4	1	8887	8887	1	0	0	0	0	0	0	0	0	45	8	211.494
339006411	1	1	1	0	2	1	0	4	1	1	8	1	40	0	2	7	3	2	2	2	0	0	2	4	4	1	8887	8887	0	1	0	0	0	0	0	0	0	45	8	211.494
339006411	2	1	1	0	2	1	0	4	1	1	8	1	40	0	2	7	3	2	2	2	0	0	2	4	4	1	8887	8887	0	1	0	0	0	0	0	0	0	45	8	211.494
339006431	1	1	15	1	2	0	0	3	1	1	8	1	0	0	0	7	2	2	2	1	0	0	2	4	4	1	8887	8887	1	0	0	0	0	0	0	0	0	45	8	131.148
339006431	2	1	15	1	2	0	0	3	1	1	8	1	0	0	0	7	2	2	2	1	0	0	2	4	4	1	8887	8887	1	0	0	0	0	0	0	0	0	45	8	131.148
339006451	1	1	1	0	2	0	0	3	1	1	8	1	0	0	0	7	2	1	1	1	0	0	2	4	4	1	8887	8887	1	0	0	0	0	0	0	0	0	45	8	131.148
339006491	1	1	1	0	4	0	0	2	2	3	4	1	0	0	0	5	1	2	2	1	0	0	2	4	4	1	8887	8887	1	0	0	0	0	0	0	0	0	45	8	60.692
339006491	2	1	1	0	4	0	0	2	2	3	4	1	0	0	0	5	1	4	2	1	0	0	2	4	4	1	8887	8887	1	0	0	0	0	0	0	0	0	45	8	60.692
339006551	1	1	1	0	1	0	0	3	1	1	1	1	0	0	0	1	1	1	2	1	0	0	2	4	5	1	8887	8887	1	0	0	0	0	0	0	0	0	45	8	211.494
339006731	1	1	1	0	1	0	0	3	1	1	1	2	0	0	0	1	1	2	2	1	0	0	2	4	4	1	8887	8887	1	0	0	0	0	0	0	0	0	45	8	211.494
339006771	1	1	1	0	2	0	0	3	1	1	8	1	0	0	0	7	2	1	1	1	0	0	2	4	4	1	8887	8887	1	0	0	0	0	0	0	0	0	45	8	211.494
339006811	1	1	3	0	4	0	5	2	2	3	3	1	0	0	0	5	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	45	8	131.148
339006811	2	1	3	0	4	0	5	2	2	3	3	1	0	0	0	5	2	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	45	8	131.148
339006875	1	1	1	0	2	0	0	3	1	1	8	1	0	0	0	7	1	1	2	1	0	0	2	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	45	8	211.494
339006875	2	1	1	0	2	0	0	3	1	1	8	1	0	0	0	7	1	1	2	1	0	0	2	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	45	8	211.494
339006876	1	1	1	0	2	0	0	3	1	1	1	1	0	0	0	1	1	2	2	1	0	0	2	4	4	1	8887	8887	1	0	0	0	0	0	0	0	0	45	8	131.148
339006876	2	1	1	0	2	0	0	3	1	1	1	1	0	0	0	1	1	2	2	1	0	0	2	4	4	1	8887	8887	1	0	0	0	0	0	0	0	0	45	8	131.148
339006915	1	1	1	0	1	3	0	3	1	1	8	3	0	0	0	7	1	4	2	2	0	0	2	4	4	1	8887	8887	0	1	0	0	0	0	0	0	0	45	8	211.494
339006915	2	1	1	0	1	3	0	3	1	1	8	3	0	0	0	7	1	4	2	2	0	0	2	4	4	1	8887	8887	0	1	0	0	0	0	0	0	0	45	8	211.494
339006915	3	1	1	0	1	3	0	3	1	1	8	3	0	0	0	7	1	4	2	2	0	0	2	4	4	1	8887	8887	0	1	0	0	0	0	0	0	0	45	8	211.494
339006915	4	1	1	0	1	3	0	3	1	1	8	3	0	0	0	7	1	4	2	2	0	0	2	4	4	1	8887	8887	0	1	0	0	0	0	0	0	0	45	8	211.494
339006915	5	1	1	0	1	3	0	3	1	1	8	3	0	0	0	7	1	4	2	2	0	0	2	4	4	1	8887	8887	0	1	0	0	0	0	0	0	0	45	8	211.494
339006915	6	1	1	0	1	3	0	3	1	1	8	3	0	0	0	7	1	4	2	2	0	0	2	4	4	1	8887	8887	0	1	0	0	0	0	0	0	0	45	8	211.494
339006915	7	1	1	0	1	3	0	3	1	1	8	3	0	0	0	7	1	4	2	2	0	0	2	4	4	1	8887	8887	0	1	0	0	0	0	0	0	0	45	8	211.494
339006915	8	1	1	0	1	3	0	3	1	1	8	3	0	0	0	7	1	4	2	2	0	0	2	4	4	1	8887	8887	0	1	0	0	0	0	0	0	0	45	8	211.494
339006935	1	1	1	0	2	0	0	3	1	1	8	3	40	0	2	7	1	2	2	1	0	0	2	4	0	1	8887	8887	0	0	1	0	0	0	0	0	0	45	8	131.148
339006935	2	1	1	0	2	0	0	3	1	1	8	3	40	0	2	7	1	2	2	1	0	0	2	4	0	1	8887	8887	0	0	1	0	0	0	0	0	0	45	8	131.148
339006971	1	1	5	1	3	0	0	2	1	1	8	3	0	0	0	7	2	4	1	2	0	0	2	4	0	1	8887	8887	0	1	0	0	0	0	0	0	0	45	8	60.692
339006971	2	1	5	1	3	0	0	2	1	1	8	3	0	0	0	7	3	2	1	2	0	0	2	4	0	1	8887	8887	0	1	0	0	0	0	0	0	0	45	8	60.692
339007031	1	1	1	0	2	0	0	3	1	1	1	1	0	0	0	1	1	1	2	1	0	0	2	4	4	1	8887	8887	1	0	0	0	0	0	0	0	0	45	8	131.148
339007031	2	1	1	0	2	0	0	3	1	1	1	1	0	0	0	1	1	1	2	1	0	0	2	4	4	1	8887	8887	1	0	0	0	0	0	0	0	0	45	8	131.148
340006566	1	1	2	0	4	0	3	2	2	3	11	1	20	0	2	11	1	2	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	48	9	426.863
340006566	2	1	7	0	1	0	3	3	2	3	11	1	0	0	0	9	1	1	2	1	0	0	4	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	48	9	426.863
340006566	3	1	2	0	1	0	3	3	2	3	11	1	0	0	0	9	1	1	2	1	0	0	2	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	48	9	426.863
340006651	1	1	2	0	1	0	3	3	2	4	5	1	0	0	0	3	2	2	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	48	9	197.543
340006651	2	1	2	0	2	0	3	3	2	4	5	1	0	0	0	9	3	4	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	48	9	197.543
340006651	3	1	2	0	1	0	3	3	2	4	5	1	0	0	0	3	3	4	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	48	9	197.543
340006666	1	1	1	0	2	1	0	3	1	1	8	1	98	2	2	7	1	1	2	2	0	0	2	4	0	1	8887	8887	0	1	0	0	0	0	0	0	0	48	9	426.863
340006666	2	1	1	0	2	1	0	3	1	1	8	1	98	2	2	7	1	1	2	2	0	0	2	4	0	1	8887	8887	0	1	0	0	0	0	0	0	0	48	9	426.863
340006666	3	1	1	0	2	1	0	3	1	1	8	1	98	2	2	7	1	1	2	2	0	0	2	4	0	1	8887	8887	0	1	0	0	0	0	0	0	0	48	9	426.863
340006826	1	1	2	0	4	0	1	3	2	2	12	3	2	0	2	11	3	3	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	48	9	426.863
340006946	1	1	1	0	2	1	0	2	1	1	1	1	0	0	0	1	1	2	2	1	0	0	2	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	48	9	688.372
340006946	2	1	1	0	2	1	0	2	1	1	1	1	0	0	0	1	1	2	2	1	0	0	2	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	48	9	688.372
340007050	1	4	2	0	4	0	5	2	2	4	6	1	20	0	2	5	1	2	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	48	9	688.372
340007111	1	1	1	0	4	1	0	2	2	2	4	1	50	0	2	5	1	1	2	1	0	0	4	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	48	9	197.543
340007111	2	1	1	0	4	1	0	2	2	2	4	1	50	0	2	5	1	1	2	1	0	0	4	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	48	9	197.543
340007111	3	1	1	0	4	1	0	2	2	2	4	1	50	0	2	5	1	1	2	1	0	0	4	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	48	9	197.543
340007111	4	1	1	0	4	1	0	2	2	2	4	1	50	0	2	5	1	1	2	1	0	0	4	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	48	9	197.543
341000001	1	1	1	0	2	0	0	4	1	1	8	1	0	0	0	7	2	1	1	1	0	0	2	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	49	7	50.061
341000001	2	1	1	0	2	0	0	4	1	1	8	1	0	0	0	7	2	1	1	1	0	0	2	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	49	7	50.061
341000001	3	1	1	0	2	0	0	4	1	1	8	1	0	0	0	7	2	1	1	1	0	0	2	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	49	7	50.061
341000021	1	1	1	0	2	0	0	5	1	1	8	3	0	0	0	7	1	1	1	2	0	0	2	3	0	1	8887	8887	0	1	0	0	0	0	0	0	0	49	7	50.061
341000021	2	1	1	0	2	0	0	5	1	1	8	3	0	0	0	7	1	1	1	2	0	0	2	3	0	1	8887	8887	0	1	0	0	0	0	0	0	0	49	7	50.061
341006428	1	1	2	0	1	0	1	3	2	6	12	4	1	0	2	9	1	1	1	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	49	7	50.061
341006428	2	1	2	0	1	0	1	4	2	6	12	4	1	0	2	9	1	1	1	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	49	7	50.061
342006370	1	1	2	0	4	0	1	2	2	3	10	1	1	0	2	11	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	60.371
342006370	2	1	2	0	4	0	1	2	2	3	10	1	1	0	2	11	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	60.371
342006545	1	1	3	0	4	1	6	2	1	1	8	1	2	0	2	8	1	1	1	1	0	3	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	356.366
342006545	2	1	3	0	4	1	6	2	1	1	8	1	2	0	2	8	1	1	1	1	0	3	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	356.366
342006545	3	1	3	0	4	1	6	2	1	1	8	1	2	0	2	8	1	1	1	1	0	3	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	356.366
342006545	4	1	3	0	4	1	6	2	1	1	8	1	2	0	2	8	1	4	1	1	0	3	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	356.366
342006545	5	1	3	0	4	1	6	2	1	1	8	1	2	0	2	8	1	4	1	1	0	3	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	356.366
342006545	6	1	3	0	4	1	6	2	1	1	8	1	2	0	2	8	1	1	1	1	0	3	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	356.366
342006565	1	1	1	0	2	1	0	3	1	1	8	3	0	0	0	7	1	1	2	1	0	0	2	4	4	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	60.371
342006565	2	1	1	0	2	1	0	3	1	1	8	3	0	0	0	7	1	1	2	1	0	0	2	4	4	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	60.371
342006605	1	1	5	1	1	0	0	3	1	1	8	3	21	0	2	8	2	1	2	1	0	0	2	3	4	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	195.635
342006605	2	1	5	1	1	0	0	3	1	1	8	3	0	0	0	8	1	1	2	1	0	0	2	4	4	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	195.635
342006805	1	4	5	1	3	0	0	1	1	1	8	3	0	0	0	7	2	1	1	1	0	0	1	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	60.371
343007095	1	1	1	0	2	0	0	3	1	1	8	1	0	0	0	7	1	1	2	1	0	0	2	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	72	4	58.657
343007095	2	1	1	0	2	0	0	3	1	1	8	1	0	0	0	7	1	1	2	1	0	0	2	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	72	4	58.657
344006655	1	1	3	1	2	0	5	2	1	1	8	1	0	0	0	8	1	1	1	1	0	0	1	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	72	4	32.201
344006775	1	1	1	0	2	0	0	4	1	1	8	3	0	0	0	7	1	1	2	1	0	0	2	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	72	4	9.937
344006835	1	1	15	1	2	4	0	3	1	1	8	1	0	0	0	7	1	1	2	1	0	0	2	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	72	4	58.657
344006835	2	1	15	1	2	4	0	3	1	1	8	1	0	0	0	7	1	1	2	1	0	0	2	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	72	4	58.657
344006835	3	1	15	1	2	4	0	3	1	1	8	1	0	0	0	7	1	1	2	1	0	0	2	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	72	4	58.657
344006835	4	1	15	1	2	4	0	3	1	1	8	1	0	0	0	7	1	1	2	1	0	0	2	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	72	4	58.657
344006915	1	1	1	0	2	0	0	4	1	1	8	1	0	0	0	7	1	1	2	1	0	0	2	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	72	4	9.937
344006915	2	1	1	0	2	0	0	5	1	1	8	1	0	0	0	7	1	1	2	1	0	0	2	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	72	4	9.937
344006915	3	1	1	0	2	0	0	4	1	1	8	1	0	0	0	7	1	1	2	1	0	0	2	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	72	4	9.937
344006915	4	1	1	0	2	0	0	5	1	1	8	1	0	0	0	7	1	1	2	1	0	0	2	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	72	4	9.937
344006999	1	1	1	0	2	4	0	4	1	1	8	1	0	0	0	7	1	1	2	1	0	0	2	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	72	4	58.657
344006999	2	1	1	0	2	4	0	4	1	1	8	1	0	0	0	7	1	1	2	1	0	0	2	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	72	4	58.657
344007015	1	1	1	0	2	0	0	4	1	1	8	3	0	0	0	7	2	1	1	2	0	0	1	3	0	1	8887	8887	0	1	0	0	0	0	0	0	0	72	4	9.937
344007355	1	1	1	0	2	4	0	4	1	1	8	1	0	0	0	7	2	1	2	1	0	0	2	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	72	4	58.657
344007355	2	1	1	0	2	4	0	4	1	1	8	1	0	0	0	7	2	1	2	1	0	0	2	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	72	4	58.657
345006548	1	1	3	0	4	0	3	5	2	6	10	1	0	0	0	10	1	1	2	2	0	0	0	0	0	1	8887	8887	0	1	0	0	0	0	0	0	0	74	4	34.412
345006548	2	1	3	0	4	0	3	5	2	6	10	1	0	0	0	10	1	1	1	2	0	0	0	0	0	1	8887	8887	0	1	0	0	0	0	0	0	0	74	4	34.412
345006608	1	1	2	0	4	0	5	2	2	6	13	1	20	0	2	11	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	74	4	34.412
345006608	2	1	2	0	5	0	3	5	2	6	11	1	0	0	0	10	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	74	4	34.412
345006609	1	1	2	0	1	0	1	3	1	6	13	1	1	0	2	9	1	1	1	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	74	4	18.891
345006609	2	1	2	0	1	0	1	5	1	6	13	1	1	0	2	9	1	1	1	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	74	4	18.891
345006610	1	1	2	0	1	0	4	1	2	3	3	1	20	0	2	5	1	1	2	1	0	0	2	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	74	4	18.891
345006610	2	1	2	0	4	0	3	3	2	3	2	1	0	0	0	4	1	1	2	1	0	0	2	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	74	4	18.891
345006648	1	1	3	0	4	0	5	2	2	6	6	1	20	0	2	11	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	74	4	34.412
345006648	2	1	2	0	4	0	5	2	2	6	6	1	0	0	0	11	1	4	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	74	4	34.412
345006708	1	1	2	0	1	0	1	3	2	6	12	1	1	0	2	9	1	1	1	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	74	4	5.83
345006708	2	1	2	0	1	0	1	3	2	6	12	1	1	0	2	9	1	1	1	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	74	4	5.83
345006709	1	1	1	0	2	0	0	4	1	1	8	1	0	0	0	7	2	1	1	1	0	0	1	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	74	4	5.83
345006709	2	1	15	1	3	0	0	2	2	6	13	1	0	0	0	11	1	2	1	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	74	4	5.83
345006709	3	1	1	0	2	0	0	4	1	1	8	1	0	0	0	7	2	1	1	1	0	0	1	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	74	4	5.83
345006748	1	1	2	0	4	0	5	2	2	4	6	1	20	0	2	5	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	74	4	34.412
345006748	2	1	2	0	4	0	5	2	2	3	2	1	0	0	0	4	1	1	1	1	0	0	1	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	74	4	34.412
345006868	1	4	1	0	4	0	0	2	2	3	2	1	0	0	0	5	1	1	2	1	0	0	2	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	74	4	34.412
345006948	1	1	1	0	2	0	0	5	1	1	8	1	0	0	0	7	1	1	1	1	0	0	1	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	74	4	34.412
345006948	2	1	15	1	2	0	0	5	1	1	8	1	0	0	0	7	1	1	1	1	0	0	1	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	74	4	34.412
345006948	3	1	15	1	2	0	0	5	1	1	8	1	0	0	0	7	1	1	1	1	0	0	1	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	74	4	34.412
345006948	4	1	15	1	2	0	0	5	1	1	8	1	0	0	0	7	1	1	1	1	0	0	1	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	74	4	34.412
345006948	5	1	1	0	2	0	0	5	1	1	8	1	0	0	0	7	1	1	1	1	0	0	1	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	74	4	34.412
345007028	1	1	2	0	4	0	5	2	1	3	2	1	20	0	2	5	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	74	4	5.83
345007028	2	1	2	0	4	0	5	2	1	3	2	1	0	0	0	4	1	1	2	1	0	0	1	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	74	4	5.83
345007029	1	1	2	0	4	0	1	2	2	2	10	1	2	0	2	11	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	74	4	34.412
345007029	2	1	3	0	4	0	1	2	2	3	10	1	2	0	2	11	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	74	4	34.412
345007029	3	1	2	0	4	0	1	4	2	2	10	1	2	0	2	10	1	1	1	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	74	4	34.412
347006372	1	1	1	0	4	0	0	3	2	3	10	1	0	0	0	3	2	4	2	1	0	0	2	1	0	1	8887	8887	1	0	0	0	0	0	0	0	0	75	11	127.287
347006372	2	1	1	0	4	0	0	2	2	3	10	1	0	0	0	4	3	2	2	1	0	0	2	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	75	11	127.287
347006452	1	1	4	0	1	0	0	4	2	3	10	1	0	0	0	10	1	2	2	1	0	0	5	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	75	11	67.552
347006452	2	1	4	0	4	0	0	2	2	8	99	1	20	0	2	99	2	4	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	75	11	67.552
347006512	1	1	2	0	4	0	1	2	2	4	13	1	1	0	2	11	1	1	2	1	0	0	4	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	75	11	127.287
347006512	2	1	2	0	1	0	1	3	2	3	2	1	1	0	2	3	3	2	2	1	0	0	2	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	75	11	127.287
347006714	1	1	1	0	2	0	0	3	1	1	1	1	0	0	0	1	3	2	2	1	0	0	2	3	4	1	8887	8887	1	0	0	0	0	0	0	0	0	75	11	127.287
347006714	2	1	1	0	2	0	0	3	1	1	1	1	0	0	0	1	3	2	2	1	0	0	2	3	4	1	8887	8887	1	0	0	0	0	0	0	0	0	75	11	127.287
347006973	1	1	1	0	4	0	0	2	1	3	3	2	0	0	0	5	1	1	2	1	0	0	4	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	75	11	24.292
347006973	2	1	1	0	4	0	0	2	1	3	3	2	0	0	0	5	1	1	2	1	0	0	4	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	75	11	24.292
347006976	1	1	2	0	4	0	1	5	2	3	2	1	1	0	2	4	1	4	2	1	0	0	2	1	0	1	8887	8887	1	0	0	0	0	0	0	0	0	75	11	127.287
347006976	2	1	2	0	4	0	1	5	1	3	2	1	1	0	2	3	1	4	2	1	0	0	2	1	0	1	8887	8887	1	0	0	0	0	0	0	0	0	75	11	127.287
348006225	1	1	1	0	2	0	0	2	1	3	3	1	0	0	0	3	1	2	2	1	0	0	2	2	4	1	8887	8887	1	0	0	0	0	0	0	0	0	76	12	64.704
348006225	2	1	1	0	2	0	0	2	1	3	3	1	0	0	0	3	2	4	2	1	0	0	2	2	4	1	8887	8887	1	0	0	0	0	0	0	0	0	76	12	64.704
348006226	1	1	1	0	4	0	0	2	2	3	4	1	0	0	0	5	1	2	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	76	12	64.704
348006226	2	1	1	0	4	0	0	2	2	3	4	1	0	0	0	5	1	2	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	76	12	64.704
348006226	3	1	1	0	4	0	0	2	2	3	4	1	0	0	0	5	2	4	2	1	0	0	2	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	76	12	64.704
